video,prompt,vace_reference_image,poses,depth,original_pose_height,original_pose_width
Storagehouse/Storagehouse_ep10_2025-11-23-10-19-44/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The camera moves through the aisles, showcasing the organized yet cluttered storage environment. Signs and labels are visible on the shelves, indicating different storage sections and contents. The lighting is artificial, casting shadows that add depth to the industrial setting.",Storagehouse/Storagehouse_ep10_2025-11-23-10-19-44/rgb.mp4,Storagehouse/Storagehouse_ep10_2025-11-23-10-19-44/pose.json,Storagehouse/Storagehouse_ep10_2025-11-23-10-19-44/depth.mp4,480,832
Storagehouse/Storagehouse_ep11_2025-11-23-10-22-05/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The camera moves through the aisles, showcasing the organized yet cluttered storage environment. Signs and labels are visible on the shelves, indicating different sections or inventory categories. The floor is marked with yellow and white safety lines, guiding movement within the space. The overall atmosphere is industrial and functional, with a focus on the structured layout of the warehouse.",Storagehouse/Storagehouse_ep11_2025-11-23-10-22-05/rgb.mp4,Storagehouse/Storagehouse_ep11_2025-11-23-10-22-05/pose.json,Storagehouse/Storagehouse_ep11_2025-11-23-10-22-05/depth.mp4,480,832
Storagehouse/Storagehouse_ep12_2025-11-23-10-24-29/rgb.mp4,"A dimly lit warehouse with high shelves stocked with boxes and supplies, featuring a sign that reads 'Collapsible ICBE 100' with a smiley face drawn underneath. The environment is industrial, with visible safety barriers and a marked floor indicating restricted areas.",Storagehouse/Storagehouse_ep12_2025-11-23-10-24-29/rgb.mp4,Storagehouse/Storagehouse_ep12_2025-11-23-10-24-29/pose.json,Storagehouse/Storagehouse_ep12_2025-11-23-10-24-29/depth.mp4,480,832
Storagehouse/Storagehouse_ep13_2025-11-23-10-26-50/rgb.mp4,"A dimly lit warehouse with high shelves stocked with boxes and crates, marked with labels like '03' and 'C1'. The floor is marked with yellow and red safety lines, and various industrial equipment and fire extinguishers are visible, creating a utilitarian and somewhat cluttered atmosphere.",Storagehouse/Storagehouse_ep13_2025-11-23-10-26-50/rgb.mp4,Storagehouse/Storagehouse_ep13_2025-11-23-10-26-50/pose.json,Storagehouse/Storagehouse_ep13_2025-11-23-10-26-50/depth.mp4,480,832
Storagehouse/Storagehouse_ep14_2025-11-23-10-29-12/rgb.mp4,"The video depicts a large, dimly lit warehouse with tall metal shelving units filled with stacked cardboard boxes and various items. The floor is marked with yellow lines and arrows for navigation, and there are fire extinguishers and safety signs visible. The camera moves through the aisles, showcasing the organized yet cluttered storage environment, with occasional glimpses of scattered boxes and equipment on the floor, suggesting recent activity or a mishap.",Storagehouse/Storagehouse_ep14_2025-11-23-10-29-12/rgb.mp4,Storagehouse/Storagehouse_ep14_2025-11-23-10-29-12/pose.json,Storagehouse/Storagehouse_ep14_2025-11-23-10-29-12/depth.mp4,480,832
Storagehouse/Storagehouse_ep15_2025-11-23-10-31-34/rgb.mp4,"A first-person perspective of a warehouse interior, featuring rows of shelving stocked with boxes and containers, with scattered items like papers and small objects on the floor, all viewed from behind a large orange vehicle.",Storagehouse/Storagehouse_ep15_2025-11-23-10-31-34/rgb.mp4,Storagehouse/Storagehouse_ep15_2025-11-23-10-31-34/pose.json,Storagehouse/Storagehouse_ep15_2025-11-23-10-31-34/depth.mp4,480,832
Storagehouse/Storagehouse_ep16_2025-11-23-10-33-57/rgb.mp4,"The video showcases a detailed warehouse environment with tall shelving units filled with various boxes and containers, some labeled with handwritten notes like '14RH' and 'F9HP'. The floor is marked with yellow and white safety lines, and the area is dimly lit with overhead fluorescent lights, creating a utilitarian and industrial atmosphere. The camera moves through the aisles, highlighting the organized yet cluttered nature of the storage space, with occasional glimpses of fire extinguishers and other warehouse equipment.",Storagehouse/Storagehouse_ep16_2025-11-23-10-33-57/rgb.mp4,Storagehouse/Storagehouse_ep16_2025-11-23-10-33-57/pose.json,Storagehouse/Storagehouse_ep16_2025-11-23-10-33-57/depth.mp4,480,832
Storagehouse/Storagehouse_ep17_2025-11-23-10-36-18/rgb.mp4,"The video depicts a detailed view of a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The camera pans through the aisles, showcasing neatly organized items such as cardboard boxes, plastic bins, and labeled storage units. The environment is industrial, with visible safety signs, fire extinguishers, and a clean, well-maintained floor marked with yellow lines for navigation. The lighting is artificial, casting shadows that add depth to the scene, creating a sense of order and functionality typical of a storage facility.",Storagehouse/Storagehouse_ep17_2025-11-23-10-36-18/rgb.mp4,Storagehouse/Storagehouse_ep17_2025-11-23-10-36-18/pose.json,Storagehouse/Storagehouse_ep17_2025-11-23-10-36-18/depth.mp4,480,832
Storagehouse/Storagehouse_ep18_2025-11-23-10-38-41/rgb.mp4,"The video depicts a dimly lit warehouse with tall metal shelving units filled with cardboard boxes and various items. The camera moves through the aisles, showcasing the organized yet cluttered storage environment, with signs and labels indicating different sections. The atmosphere is industrial and somewhat eerie, with minimal lighting casting shadows across the shelves and floor.",Storagehouse/Storagehouse_ep18_2025-11-23-10-38-41/rgb.mp4,Storagehouse/Storagehouse_ep18_2025-11-23-10-38-41/pose.json,Storagehouse/Storagehouse_ep18_2025-11-23-10-38-41/depth.mp4,480,832
Storagehouse/Storagehouse_ep19_2025-11-23-10-41-04/rgb.mp4,"A large, dimly lit warehouse with high shelves stocked with various boxes and containers. The floor is marked with yellow lines for safety, and signs indicate storage areas like '01' and '04'. The environment appears industrial and organized, with a focus on storage and logistics.",Storagehouse/Storagehouse_ep19_2025-11-23-10-41-04/rgb.mp4,Storagehouse/Storagehouse_ep19_2025-11-23-10-41-04/pose.json,Storagehouse/Storagehouse_ep19_2025-11-23-10-41-04/depth.mp4,480,832
Storagehouse/Storagehouse_ep1_2025-11-23-09-58-30/rgb.mp4,"A large, dimly lit warehouse with high shelves stocked with various boxes and containers, illuminated by overhead fluorescent lights. The camera moves through the aisles, showcasing neatly organized rows of shelving units filled with labeled packages and items, creating a sense of order and industrial efficiency.",Storagehouse/Storagehouse_ep1_2025-11-23-09-58-30/rgb.mp4,Storagehouse/Storagehouse_ep1_2025-11-23-09-58-30/pose.json,Storagehouse/Storagehouse_ep1_2025-11-23-09-58-30/depth.mp4,480,832
Storagehouse/Storagehouse_ep20_2025-11-23-10-43-27/rgb.mp4,"A dimly lit warehouse with rows of shelves filled with boxes and containers, viewed from a low angle as if the camera is moving slowly through the space, highlighting the industrial and cluttered environment.",Storagehouse/Storagehouse_ep20_2025-11-23-10-43-27/rgb.mp4,Storagehouse/Storagehouse_ep20_2025-11-23-10-43-27/pose.json,Storagehouse/Storagehouse_ep20_2025-11-23-10-43-27/depth.mp4,480,832
Storagehouse/Storagehouse_ep21_2025-11-23-10-45-47/rgb.mp4,"The video showcases a detailed view of a large, industrial warehouse filled with shelves stocked with various boxes and containers. The environment is dimly lit with overhead fluorescent lights, creating a somewhat eerie atmosphere. Signs and labels on the shelves indicate organized storage areas, with some shelves marked with numbers like '02' and '04'. The floor is marked with safety lines, and there are fire extinguishers placed strategically around the area. The camera moves through the warehouse, highlighting the cluttered yet orderly arrangement of items, including cardboard boxes, plastic bins, and other miscellaneous goods. The overall ambiance suggests a place of significant activity, possibly for logistics or manufacturing.",Storagehouse/Storagehouse_ep21_2025-11-23-10-45-47/rgb.mp4,Storagehouse/Storagehouse_ep21_2025-11-23-10-45-47/pose.json,Storagehouse/Storagehouse_ep21_2025-11-23-10-45-47/depth.mp4,480,832
Storagehouse/Storagehouse_ep22_2025-11-23-10-48-07/rgb.mp4,"The video begins with a dimly lit industrial interior featuring stacks of boxes and a staircase, transitioning into a series of frames that gradually fade to a uniform gray, suggesting a shift from a detailed environment to a blank canvas.",Storagehouse/Storagehouse_ep22_2025-11-23-10-48-07/rgb.mp4,Storagehouse/Storagehouse_ep22_2025-11-23-10-48-07/pose.json,Storagehouse/Storagehouse_ep22_2025-11-23-10-48-07/depth.mp4,480,832
Storagehouse/Storagehouse_ep23_2025-11-23-10-50-26/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The camera moves through the aisles, showcasing the organized yet cluttered storage environment. Signs and labels are visible on the shelves, indicating different sections or contents. The floor is marked with yellow lines for navigation, and the overall atmosphere is industrial and utilitarian.",Storagehouse/Storagehouse_ep23_2025-11-23-10-50-26/rgb.mp4,Storagehouse/Storagehouse_ep23_2025-11-23-10-50-26/pose.json,Storagehouse/Storagehouse_ep23_2025-11-23-10-50-26/depth.mp4,480,832
Storagehouse/Storagehouse_ep24_2025-11-23-10-52-49/rgb.mp4,"The video depicts a large, dimly lit warehouse with rows of high shelving units filled with cardboard boxes and various items. The camera moves through the aisles, capturing the organized yet cluttered environment, with labels and handwritten notes visible on the boxes. The lighting is artificial, casting shadows that add depth to the industrial setting.",Storagehouse/Storagehouse_ep24_2025-11-23-10-52-49/rgb.mp4,Storagehouse/Storagehouse_ep24_2025-11-23-10-52-49/pose.json,Storagehouse/Storagehouse_ep24_2025-11-23-10-52-49/depth.mp4,480,832
Storagehouse/Storagehouse_ep25_2025-11-23-10-55-11/rgb.mp4,"The video depicts a dimly lit warehouse with industrial shelving filled with boxes and containers. Safety signs such as 'SAFETY FIRST' and 'KEEP CLEAR' are prominently displayed. The camera moves through the warehouse, highlighting various storage areas and equipment, creating a sense of exploration within a utilitarian space.",Storagehouse/Storagehouse_ep25_2025-11-23-10-55-11/rgb.mp4,Storagehouse/Storagehouse_ep25_2025-11-23-10-55-11/pose.json,Storagehouse/Storagehouse_ep25_2025-11-23-10-55-11/depth.mp4,480,832
Storagehouse/Storagehouse_ep26_2025-11-23-10-57-33/rgb.mp4,"A dimly lit warehouse with high shelves stocked with cardboard boxes and pallets, illuminated by overhead fluorescent lights, creating a stark contrast between shadows and highlights.",Storagehouse/Storagehouse_ep26_2025-11-23-10-57-33/rgb.mp4,Storagehouse/Storagehouse_ep26_2025-11-23-10-57-33/pose.json,Storagehouse/Storagehouse_ep26_2025-11-23-10-57-33/depth.mp4,480,832
Storagehouse/Storagehouse_ep27_2025-11-23-10-59-54/rgb.mp4,"A first-person perspective navigating through a dimly lit warehouse filled with stacked cardboard boxes and industrial shelving units. The environment is cluttered with various items, including a fire extinguisher and scattered papers, creating a sense of organized chaos typical of a storage facility.",Storagehouse/Storagehouse_ep27_2025-11-23-10-59-54/rgb.mp4,Storagehouse/Storagehouse_ep27_2025-11-23-10-59-54/pose.json,Storagehouse/Storagehouse_ep27_2025-11-23-10-59-54/depth.mp4,480,832
Storagehouse/Storagehouse_ep28_2025-11-23-11-02-14/rgb.mp4,"A large orange industrial machine moves through a warehouse filled with stacked cardboard boxes and metal shelving units, creating a dynamic and mechanical atmosphere.",Storagehouse/Storagehouse_ep28_2025-11-23-11-02-14/rgb.mp4,Storagehouse/Storagehouse_ep28_2025-11-23-11-02-14/pose.json,Storagehouse/Storagehouse_ep28_2025-11-23-11-02-14/depth.mp4,480,832
Storagehouse/Storagehouse_ep29_2025-11-23-11-04-36/rgb.mp4,"A large, dimly lit warehouse filled with towering shelves stocked with cardboard boxes and various items, creating an industrial and organized atmosphere.",Storagehouse/Storagehouse_ep29_2025-11-23-11-04-36/rgb.mp4,Storagehouse/Storagehouse_ep29_2025-11-23-11-04-36/pose.json,Storagehouse/Storagehouse_ep29_2025-11-23-11-04-36/depth.mp4,480,832
Storagehouse/Storagehouse_ep2_2025-11-23-10-00-54/rgb.mp4,"The video depicts a large, dimly lit warehouse with rows of shelving units filled with various boxes and containers. The camera moves through the aisles, showcasing the organized yet cluttered storage environment. Signs and labels are visible on the boxes, indicating different sections or contents. The lighting is artificial, casting shadows that add depth to the industrial setting.",Storagehouse/Storagehouse_ep2_2025-11-23-10-00-54/rgb.mp4,Storagehouse/Storagehouse_ep2_2025-11-23-10-00-54/pose.json,Storagehouse/Storagehouse_ep2_2025-11-23-10-00-54/depth.mp4,480,832
Storagehouse/Storagehouse_ep30_2025-11-23-11-06-56/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The camera moves through the aisles, showcasing the organized yet cluttered storage environment, with signs and labels indicating different sections and contents. The floor is marked with yellow lines for safety and navigation, and the overall atmosphere is industrial and utilitarian.",Storagehouse/Storagehouse_ep30_2025-11-23-11-06-56/rgb.mp4,Storagehouse/Storagehouse_ep30_2025-11-23-11-06-56/pose.json,Storagehouse/Storagehouse_ep30_2025-11-23-11-06-56/depth.mp4,480,832
Storagehouse/Storagehouse_ep31_2025-11-23-11-09-16/rgb.mp4,"The video showcases a detailed warehouse environment with rows of shelving units filled with various boxes and containers. The camera moves through the aisles, highlighting the organized yet cluttered storage setup, with labels and signs indicating different sections and contents. The lighting is artificial, casting a warm glow over the industrial setting, and the floor is marked with safety lines and hazard symbols. The overall atmosphere is one of a busy, functional storage facility.",Storagehouse/Storagehouse_ep31_2025-11-23-11-09-16/rgb.mp4,Storagehouse/Storagehouse_ep31_2025-11-23-11-09-16/pose.json,Storagehouse/Storagehouse_ep31_2025-11-23-11-09-16/depth.mp4,480,832
Storagehouse/Storagehouse_ep32_2025-11-23-11-11-40/rgb.mp4,"The video depicts a dimly lit warehouse with high shelves stocked with various boxes and items, featuring industrial elements like yellow safety railings and numbered storage areas. The camera moves through the space, highlighting the organized yet cluttered environment, with occasional glimpses of emergency exits and warning signs, creating a sense of a working storage facility.",Storagehouse/Storagehouse_ep32_2025-11-23-11-11-40/rgb.mp4,Storagehouse/Storagehouse_ep32_2025-11-23-11-11-40/pose.json,Storagehouse/Storagehouse_ep32_2025-11-23-11-11-40/depth.mp4,480,832
Storagehouse/Storagehouse_ep33_2025-11-23-11-14-01/rgb.mp4,"The video depicts a dimly lit warehouse with rows of shelving units filled with boxes and packages. The camera moves slowly through the space, revealing stacks of cardboard boxes and pallets neatly arranged on the shelves. The floor is marked with white and red lines, guiding movement within the area. The lighting is low, casting shadows that add to the industrial ambiance of the setting.",Storagehouse/Storagehouse_ep33_2025-11-23-11-14-01/rgb.mp4,Storagehouse/Storagehouse_ep33_2025-11-23-11-14-01/pose.json,Storagehouse/Storagehouse_ep33_2025-11-23-11-14-01/depth.mp4,480,832
Storagehouse/Storagehouse_ep34_2025-11-23-11-16-21/rgb.mp4,"The video depicts a large, dimly lit warehouse with high ceilings and rows of shelving units filled with boxes and containers. The camera moves through the aisles, showcasing various labeled boxes, some marked with handwritten notes such as 'NO RETURN' and 'Short Cut.' The environment is industrial, with visible safety markings on the floor and stacks of items on lower shelves. The overall atmosphere is quiet and somewhat cluttered, suggesting a storage or distribution facility.",Storagehouse/Storagehouse_ep34_2025-11-23-11-16-21/rgb.mp4,Storagehouse/Storagehouse_ep34_2025-11-23-11-16-21/pose.json,Storagehouse/Storagehouse_ep34_2025-11-23-11-16-21/depth.mp4,480,832
Storagehouse/Storagehouse_ep35_2025-11-23-11-18-45/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The camera moves through narrow aisles, showcasing the organized yet cluttered storage environment. Signs and labels are visible on the shelves, indicating different sections or inventory categories. The floor is marked with yellow lines for safety and navigation, and there's a noticeable exit sign at the end of one aisle. The overall atmosphere is industrial and functional, typical of a busy distribution center.",Storagehouse/Storagehouse_ep35_2025-11-23-11-18-45/rgb.mp4,Storagehouse/Storagehouse_ep35_2025-11-23-11-18-45/pose.json,Storagehouse/Storagehouse_ep35_2025-11-23-11-18-45/depth.mp4,480,832
Storagehouse/Storagehouse_ep36_2025-11-23-11-21-09/rgb.mp4,"A dimly lit warehouse with rows of stacked cardboard boxes and metal shelving units. A handwritten sign reading ""WAREHOUSE"" is prominently displayed among the boxes, with additional notes about a project and policies visible. The environment appears cluttered yet organized, with scattered items like apples and other boxes on the floor, suggesting ongoing activity or storage.",Storagehouse/Storagehouse_ep36_2025-11-23-11-21-09/rgb.mp4,Storagehouse/Storagehouse_ep36_2025-11-23-11-21-09/pose.json,Storagehouse/Storagehouse_ep36_2025-11-23-11-21-09/depth.mp4,480,832
Storagehouse/Storagehouse_ep38_2025-11-23-11-25-53/rgb.mp4,"A dimly lit warehouse with tall metal shelving units filled with cardboard boxes, creating a cluttered and industrial atmosphere.",Storagehouse/Storagehouse_ep38_2025-11-23-11-25-53/rgb.mp4,Storagehouse/Storagehouse_ep38_2025-11-23-11-25-53/pose.json,Storagehouse/Storagehouse_ep38_2025-11-23-11-25-53/depth.mp4,480,832
Storagehouse/Storagehouse_ep39_2025-11-23-11-28-18/rgb.mp4,"The video depicts a large, dimly lit warehouse filled with towering shelves stocked with cardboard boxes and various items. The camera pans through the space, highlighting the organized yet cluttered arrangement of goods, with signs and labels attached to the boxes. The environment is industrial, with visible safety markings and a mix of stacked materials and equipment, creating a sense of depth and scale within the warehouse.",Storagehouse/Storagehouse_ep39_2025-11-23-11-28-18/rgb.mp4,Storagehouse/Storagehouse_ep39_2025-11-23-11-28-18/pose.json,Storagehouse/Storagehouse_ep39_2025-11-23-11-28-18/depth.mp4,480,832
Storagehouse/Storagehouse_ep3_2025-11-23-10-03-15/rgb.mp4,"A large orange vehicle moves through a warehouse filled with stacked boxes and shelves, casting dynamic shadows as it maneuvers around obstacles.",Storagehouse/Storagehouse_ep3_2025-11-23-10-03-15/rgb.mp4,Storagehouse/Storagehouse_ep3_2025-11-23-10-03-15/pose.json,Storagehouse/Storagehouse_ep3_2025-11-23-10-03-15/depth.mp4,480,832
Storagehouse/Storagehouse_ep40_2025-11-23-11-30-41/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with boxes and containers. The camera moves through the aisles, showcasing rows of shelving units labeled with numbers like '04' and '02'. Various items such as fire extinguishers, storage bins, and labeled boxes are visible. The environment is industrial, with a focus on organized storage and safety signage indicating 'KEEP CLEAR' and 'SAFETY GLASSES REQUIRED'. The lighting is artificial, casting shadows that add depth to the scene, creating a sense of quiet activity typical of a working warehouse.",Storagehouse/Storagehouse_ep40_2025-11-23-11-30-41/rgb.mp4,Storagehouse/Storagehouse_ep40_2025-11-23-11-30-41/pose.json,Storagehouse/Storagehouse_ep40_2025-11-23-11-30-41/depth.mp4,480,832
Storagehouse/Storagehouse_ep41_2025-11-23-11-33-04/rgb.mp4,"A dimly lit warehouse with high shelves stocked with various boxes and containers, creating a cluttered yet organized storage environment.",Storagehouse/Storagehouse_ep41_2025-11-23-11-33-04/rgb.mp4,Storagehouse/Storagehouse_ep41_2025-11-23-11-33-04/pose.json,Storagehouse/Storagehouse_ep41_2025-11-23-11-33-04/depth.mp4,480,832
Storagehouse/Storagehouse_ep42_2025-11-23-11-35-30/rgb.mp4,"A large, rust-colored metal structure is prominently featured in a warehouse setting, surrounded by shelves stocked with various boxes and materials. The camera moves slowly around the structure, highlighting its reflective surface and industrial surroundings.",Storagehouse/Storagehouse_ep42_2025-11-23-11-35-30/rgb.mp4,Storagehouse/Storagehouse_ep42_2025-11-23-11-35-30/pose.json,Storagehouse/Storagehouse_ep42_2025-11-23-11-35-30/depth.mp4,480,832
Storagehouse/Storagehouse_ep43_2025-11-23-11-37-51/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and items. The camera moves through the aisles, showcasing the organized yet cluttered storage environment. Signs and labels are visible on the shelves, indicating different sections or inventory categories. The floor is marked with yellow lines for safety and navigation, and there are fire extinguishers and first aid kits mounted on the walls. The overall atmosphere is industrial and functional, with a focus on the systematic arrangement of goods within the space.",Storagehouse/Storagehouse_ep43_2025-11-23-11-37-51/rgb.mp4,Storagehouse/Storagehouse_ep43_2025-11-23-11-37-51/pose.json,Storagehouse/Storagehouse_ep43_2025-11-23-11-37-51/depth.mp4,480,832
Storagehouse/Storagehouse_ep44_2025-11-23-11-40-13/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and items. The camera moves through the aisles, showcasing the organized yet cluttered storage environment. Signs and labels on the shelves indicate different sections and contents, while scattered debris and equipment add to the industrial ambiance. The lighting is subdued, casting shadows that enhance the sense of depth and scale within the warehouse.",Storagehouse/Storagehouse_ep44_2025-11-23-11-40-13/rgb.mp4,Storagehouse/Storagehouse_ep44_2025-11-23-11-40-13/pose.json,Storagehouse/Storagehouse_ep44_2025-11-23-11-40-13/depth.mp4,480,832
Storagehouse/Storagehouse_ep45_2025-11-23-11-42-34/rgb.mp4,"A dimly lit warehouse with high shelves stocked with boxes and containers, featuring warning signs and labeled sections, creating an industrial and organized atmosphere.",Storagehouse/Storagehouse_ep45_2025-11-23-11-42-34/rgb.mp4,Storagehouse/Storagehouse_ep45_2025-11-23-11-42-34/pose.json,Storagehouse/Storagehouse_ep45_2025-11-23-11-42-34/depth.mp4,480,832
Storagehouse/Storagehouse_ep46_2025-11-23-11-44-59/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The camera moves through the aisles, showcasing neatly organized items such as cardboard boxes, plastic bins, and labeled storage units. The environment is industrial, with visible safety markings on the floor and signs indicating storage areas like 'HX AX 307' and 'XX AC 309'. The lighting is artificial, casting shadows that add depth to the scene, creating a sense of order and functionality typical of a storage facility.",Storagehouse/Storagehouse_ep46_2025-11-23-11-44-59/rgb.mp4,Storagehouse/Storagehouse_ep46_2025-11-23-11-44-59/pose.json,Storagehouse/Storagehouse_ep46_2025-11-23-11-44-59/depth.mp4,480,832
Storagehouse/Storagehouse_ep47_2025-11-23-11-47-23/rgb.mp4,"A dimly lit warehouse with tall shelving units filled with cardboard boxes, some stacked unevenly, creating a cluttered yet organized appearance. The floor is marked with yellow lines, and various items like a fire extinguisher and a forklift are visible, suggesting active use of the space. The camera moves slowly through the aisles, highlighting the industrial setting and the sense of quiet activity.",Storagehouse/Storagehouse_ep47_2025-11-23-11-47-23/rgb.mp4,Storagehouse/Storagehouse_ep47_2025-11-23-11-47-23/pose.json,Storagehouse/Storagehouse_ep47_2025-11-23-11-47-23/depth.mp4,480,832
Storagehouse/Storagehouse_ep48_2025-11-23-11-49-42/rgb.mp4,"A dimly lit warehouse with tall metal shelving units filled with stacked boxes and crates, illuminated by sparse overhead lights, creating a shadowy and industrial atmosphere.",Storagehouse/Storagehouse_ep48_2025-11-23-11-49-42/rgb.mp4,Storagehouse/Storagehouse_ep48_2025-11-23-11-49-42/pose.json,Storagehouse/Storagehouse_ep48_2025-11-23-11-49-42/depth.mp4,480,832
Storagehouse/Storagehouse_ep49_2025-11-23-11-52-03/rgb.mp4,"A large orange industrial vehicle moves through a cluttered warehouse filled with shelves stacked with boxes and scattered items on the floor, creating a chaotic yet organized storage environment.",Storagehouse/Storagehouse_ep49_2025-11-23-11-52-03/rgb.mp4,Storagehouse/Storagehouse_ep49_2025-11-23-11-52-03/pose.json,Storagehouse/Storagehouse_ep49_2025-11-23-11-52-03/depth.mp4,480,832
Storagehouse/Storagehouse_ep4_2025-11-23-10-05-36/rgb.mp4,"The video depicts a first-person exploration through a dimly lit warehouse environment. The viewer navigates through narrow corridors lined with wooden crates and metal shelving units, passing by various storage areas filled with boxes and industrial supplies. The lighting is minimal, casting shadows that add to the eerie atmosphere, while exit signs provide direction amidst the cluttered space. The journey continues into a larger warehouse area with high shelves stocked with goods, marked with labels and safety signs, suggesting a functional yet abandoned industrial setting.",Storagehouse/Storagehouse_ep4_2025-11-23-10-05-36/rgb.mp4,Storagehouse/Storagehouse_ep4_2025-11-23-10-05-36/pose.json,Storagehouse/Storagehouse_ep4_2025-11-23-10-05-36/depth.mp4,480,832
Storagehouse/Storagehouse_ep5_2025-11-23-10-08-00/rgb.mp4,"A warehouse interior with rows of shelving units filled with stacked cardboard boxes and various items, illuminated by overhead lighting that casts shadows across the floor.",Storagehouse/Storagehouse_ep5_2025-11-23-10-08-00/rgb.mp4,Storagehouse/Storagehouse_ep5_2025-11-23-10-08-00/pose.json,Storagehouse/Storagehouse_ep5_2025-11-23-10-08-00/depth.mp4,480,832
Storagehouse/Storagehouse_ep6_2025-11-23-10-10-22/rgb.mp4,"A dimly lit warehouse with high shelves stocked with cardboard boxes labeled with various markings, including 'Collapsick' and 'ICBE 100'. The environment is industrial, with visible safety barriers and a circular shelving unit holding miscellaneous items. The camera pans through the space, highlighting the organized yet cluttered storage area, with occasional glimpses of an exit sign and warning labels.",Storagehouse/Storagehouse_ep6_2025-11-23-10-10-22/rgb.mp4,Storagehouse/Storagehouse_ep6_2025-11-23-10-10-22/pose.json,Storagehouse/Storagehouse_ep6_2025-11-23-10-10-22/depth.mp4,480,832
Storagehouse/Storagehouse_ep7_2025-11-23-10-12-40/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and containers. The floor is marked with yellow and white safety lines, and there are fire extinguishers and other industrial equipment visible. The camera moves through the warehouse, showcasing different sections filled with neatly arranged items, including stacked boxes and storage bins. The environment has a utilitarian feel, with a focus on organization and functionality.",Storagehouse/Storagehouse_ep7_2025-11-23-10-12-40/rgb.mp4,Storagehouse/Storagehouse_ep7_2025-11-23-10-12-40/pose.json,Storagehouse/Storagehouse_ep7_2025-11-23-10-12-40/depth.mp4,480,832
Storagehouse/Storagehouse_ep8_2025-11-23-10-15-01/rgb.mp4,"The video depicts a large, dimly lit warehouse with high shelves stocked with various boxes and items. The camera pans through the space, showcasing the organized yet cluttered environment, with yellow safety markings on the floor and fire extinguishers strategically placed. The lighting is artificial, casting shadows that add depth to the industrial setting.",Storagehouse/Storagehouse_ep8_2025-11-23-10-15-01/rgb.mp4,Storagehouse/Storagehouse_ep8_2025-11-23-10-15-01/pose.json,Storagehouse/Storagehouse_ep8_2025-11-23-10-15-01/depth.mp4,480,832
Storagehouse/Storagehouse_ep9_2025-11-23-10-17-23/rgb.mp4,"A large warehouse with high shelves filled with cardboard boxes, illuminated by overhead lights, creating a utilitarian and industrial atmosphere.",Storagehouse/Storagehouse_ep9_2025-11-23-10-17-23/rgb.mp4,Storagehouse/Storagehouse_ep9_2025-11-23-10-17-23/pose.json,Storagehouse/Storagehouse_ep9_2025-11-23-10-17-23/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep0_2025-11-23-04-51-33/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the streets. A red car is parked in front of one of the houses, adding a pop of color against the muted tones of the buildings. The scene exudes a calm, sunny day atmosphere with clear skies and a sense of tranquility.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep0_2025-11-23-04-51-33/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep0_2025-11-23-04-51-33/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep0_2025-11-23-04-51-33/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep10_2025-11-23-05-20-03/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush greenery, and a quiet street lined with trees and parked cars, bathed in bright sunlight.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep10_2025-11-23-05-20-03/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep10_2025-11-23-05-20-03/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep10_2025-11-23-05-20-03/depth.mp4,480,832
SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep11_2025-11-23-05-22-54/rgb.mp4,"A picturesque suburban neighborhood with well-maintained houses, lush green lawns, and mature trees casting dappled shadows on the street. Cars are parked along the curbside, and white picket fences line the properties, creating a charming, tranquil residential scene.",SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep11_2025-11-23-05-22-54/rgb.mp4,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep11_2025-11-23-05-22-54/pose.json,SuburbNeighborhood_Day/SuburbNeighborhood_Day_ep11_2025-11-23-05-22-54/depth.mp4,480,832
